OG,Description,Prevalence_Gut,Prevalence_Vaginal,Mean_per_1000_genes_Gut,Mean_per_1000_genes_Vaginal,log2FC_Vaginal_vs_Gut,Rank_biserial_Vaginal_vs_Gut,P_value,Q_value_BH,Significant_q<0.05,Higher_in
29ECG,aspartic protease that is responsible for the proteolytic cleavage of the RNA polymerase sigma E factor (SigE spoIIGB) to yield the active peptide in the mother cell during sporulation. Responds to a signal from the forespore that is triggered by the extracellular signal protein SpoIIR,0.3130269814502573,0.04325699745547073,0.1923667638662064,0.023929608632412218,-2.955407704415686,-0.2712315864903947,2.9233036242857706e-54,1.7190395609374217e-52,True,Gut
COG2011,ABC transporter permease,0.4485666104553318,0.670483460559792,0.2859433422035911,0.5447727529689588,0.9275344709462252,0.3195993653695146,3.284392099445325e-54,1.9164045994205395e-52,True,Vaginal
COG5036,VTC domain,0.32377740303541874,0.05216284987277351,0.22097633238630496,0.031249108132493937,-2.7830746937541835,-0.2744570347866757,3.9031597900577494e-54,2.259929518443437e-52,True,Gut
28KC4,Listeria-Bacteroides repeat domain (List_Bact_rpt),0.004215851602023607,0.07379134860050884,0.004627943261684351,0.10140539942292529,4.18554019053314,0.06966024312483632,4.303947678954801e-53,2.4729629144650985e-51,True,Vaginal
COG4393,Predicted membrane protein (DUF2318),0.03667790893760545,0.16921119592875342,0.022370871837693068,0.13977816494808293,2.5906401264586827,0.1353299091607345,4.341131844172061e-53,2.4754317720517505e-51,True,Vaginal
COG0535,PFAM Radical SAM,0.6231028667790967,0.31933842239185756,0.693588285757655,0.3077028060322793,-1.1699394830963405,-0.3277854120807212,5.630775495410118e-53,3.186680237139245e-51,True,Gut
COG1191,Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released,0.5923271500843289,0.37277353689567366,1.3309486570718247,0.44711266043722747,-1.5716050792338951,-0.32485121154778607,1.233804519893236e-52,6.930482553161483e-51,True,Gut
COG1142,4Fe-4S dicluster domain,0.4616357504216065,0.1539440203562342,0.3517730550997173,0.118360370731146,-1.5634164499731402,-0.3041758385575566,1.2556648538725925e-52,7.001029151925187e-51,True,Gut
COG1533,Radical SAM domain protein,0.37963743676223793,0.10178117048346044,0.2848238140837901,0.06583238535837765,-2.096506850583372,-0.28543004904547975,3.2692657461253018e-52,1.8093943581680255e-50,True,Gut
2B51H,Sporulation protein YunB (Spo_YunB),0.2658094435075875,0.017811704834605604,0.18221429574533987,0.010136659645123515,-4.040143600189134,-0.2490262240987947,4.977687473325377e-52,2.7348214315124165e-50,True,Gut
2DMQ0,An automated process has identified a potential problem with this gene model,0.013701517706576717,0.10814249363867671,0.008837811591081417,0.09006710920309696,3.2105207578673403,0.09491995245635043,5.629121797987429e-52,3.0703188241631434e-50,True,Vaginal
COG1410,Pterin binding enzyme,0.42748735244521135,0.12722646310432556,0.2567099004295891,0.08395314967527406,-1.6010086201473643,-0.295309945547932,6.258051956490504e-52,3.38880266737439e-50,True,Gut
COG1577,Mevalonate kinase,0.05733558178752145,0.21119592875318127,0.05744883994895105,0.2634346166834572,2.177664753381494,0.15737355663401265,1.3200755828772653e-51,7.097292080226555e-50,True,Vaginal
COG1949,3'-to-5' exoribonuclease specific for small oligoribonucleotides,0.08431703204047224,0.25954198473282525,0.04273269467465812,0.18890522468703733,2.1184954468506274,0.18193330587129752,1.3759542265519684e-51,7.345253520040189e-50,True,Vaginal
2E3M2,Protein of unknown function (DUF3107),0.013490725126475537,0.10687022900763346,0.007096553440660594,0.05785211533390295,2.861714457216924,0.0934545953855197,4.452307034711467e-51,2.360036271146001e-49,True,Vaginal
2E0H9,transcriptional regulator,0.01623102866779088,0.11577608142493624,0.00936580610267208,0.06329981283668899,2.632982225384235,0.09937019682556025,4.6312366325078894e-51,2.4377145547473342e-49,True,Vaginal
COG1391,"Involved in the regulation of glutamine synthetase GlnA, a key enzyme in the process to assimilate ammonia. When cellular nitrogen levels are high, the C-terminal adenylyl transferase (AT) inactivates GlnA by covalent transfer of an adenylyl group from ATP to specific tyrosine residue of GlnA, thus reducing its activity. Conversely, when nitrogen levels are low, the N-terminal adenylyl removase (AR) activates GlnA by removing the adenylyl group by phosphorolysis, increasing its activity. The regulatory region of GlnE binds the signal transduction protein PII (GlnB) which indicates the nitrogen status of the cell",0.08726812816188871,0.26335877862595497,0.04047735840237992,0.17145847086188992,2.0558530729665505,0.18314335182729802,4.997326691189775e-51,2.6121443058739887e-49,True,Vaginal
COG0548,Belongs to the acetylglutamate kinase family. ArgB subfamily,0.6283726812816254,0.3180661577608143,0.34752432791065024,0.1734816720539534,-0.9981838630281149,-0.321845137717819,5.126217780209944e-51,2.6610373263200172e-49,True,Gut
28HH2,"Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex",0.008220910623946032,0.08778625954198464,0.0038315226152353626,0.07059979861478304,3.8894057102073742,0.08001857978365057,6.007190074149199e-51,3.0969944991863712e-49,True,Vaginal
COG4825,Thiamine pyrophosphokinase C terminal,0.022344013490725106,0.13231552162849863,0.01151289080555366,0.07551365603937461,2.6123021324166986,0.11052048067144682,6.334566502605165e-51,3.243556603068645e-49,True,Vaginal
COG5652,VanZ like family,0.5278246205733773,0.22773536895674376,0.4238349754320226,0.14893069035789772,-1.5026068151148662,-0.309942061540706,7.385527135314507e-51,3.7561393748319116e-49,True,Gut
COG0719,Uncharacterized protein family (UPF0051),0.7392495784148297,0.8358778625954133,0.7645679232342586,1.260873835405027,0.720965385800916,0.330812404258332,8.446856815126393e-51,4.267079949493715e-49,True,Vaginal
2EKCN,,0.008220910623946032,0.08778625954198464,0.0051979245106414645,0.07651517899365981,3.6446217576245035,0.07987563774141915,8.998121805519647e-51,4.515257522009759e-49,True,Vaginal
COG1313,pyruvate formate lyase activating,0.47913153457000646,0.15139949109414766,0.30250736004380047,0.13343235173405715,-1.1748511314355736,-0.30047195010491357,1.6240313776701307e-50,8.095419986571571e-49,True,Gut
COG0864,response to nickel cation,0.4386593591905752,0.14631043256997459,0.2747536106382769,0.08706088673062315,-1.6468064994699911,-0.2926286424743294,3.678460733456701e-50,1.8215640750479335e-48,True,Gut
COG0638,"Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine",0.029932546374367593,0.15267175572519093,0.02487014999345236,0.10865566964331597,2.0836200833189773,0.12178822908487064,4.526947292553662e-50,2.2270805405915954e-48,True,Vaginal
2EJ4B,,0.004426644182124787,0.07124681933842233,0.002697761187743175,0.07925658818795069,4.4398958671884925,0.06703364957584035,6.630299512457197e-50,3.2406665214458e-48,True,Vaginal
COG2959,YpeB sporulation,0.3166104553119778,0.062340966921119546,0.19985276435596316,0.030079364721894666,-2.6921093977355994,-0.26139862217816856,8.032588414371272e-50,3.9007285803208106e-48,True,Gut
COG2333,Metallo-beta-lactamase superfamily,0.42348229342328847,0.13994910941475824,0.38385670476844796,0.10466342724179631,-1.8648452711493508,-0.28819127093443864,1.1726798490301995e-49,5.658180271570712e-48,True,Gut
COG0035,Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate,0.7156408094435011,0.8613231552162781,0.39278951723902655,0.5900649754172048,0.5858920268177651,0.3263031594214092,1.246525747732865e-49,5.962985748340651e-48,True,Vaginal
COG2409,of the RND superfamily,0.03962900505902202,0.17175572519083995,0.03197691008120419,0.17328136194960977,2.40189016211233,0.13385141107664045,1.2516962245752927e-49,5.962985748340651e-48,True,Vaginal
COG0229,peptide methionine sulfoxide reductase,0.11572512647554757,0.3078880407124684,0.054399626838897805,0.1706980716040801,1.6319256723550524,0.20035700646645127,1.4675944514132105e-49,6.947536752067443e-48,True,Vaginal
COG4992,"Psort location Cytoplasmic, score 8.87",0.6625210792580115,0.3460559796437656,0.4066552179401083,0.21156137982513326,-0.9394699833560969,-0.31936121802711015,1.921489017798325e-49,9.039404898104997e-48,True,Gut
COG0700,PFAM nucleoside recognition domain protein,0.47386172006747634,0.1819338422391861,0.2840393186655743,0.102199604208055,-1.4657235023527486,-0.29699950439607126,2.090629682497607e-49,9.774018397614588e-48,True,Gut
COG0860,Ami_3,0.8157672849915468,0.6284987277353651,1.3351329888567562,0.7520477287142598,-0.8272503982472209,-0.32692802801127663,2.2202076632831992e-49,1.0315742642921383e-47,True,Gut
COG4044,May play a role in the intracellular transport of hydrophobic ligands,0.012858347386171996,0.10178117048346044,0.007078898263320757,0.05903783070912147,2.893641382260034,0.08900408283236572,1.1804161807247606e-48,5.450915700806916e-47,True,Vaginal
COG0587,DNA polymerase,0.9384485666104155,0.9554707379134779,0.622955592813744,0.9354850756730326,0.5858126475734557,0.3251934142605204,1.914290884857104e-48,8.78589481117038e-47,True,Vaginal
2E3US,SpoIIIAH-like protein,0.2892074198988212,0.041984732824427475,0.17199121822421953,0.021423357812137403,-2.947624564834453,-0.24871513072358176,1.9577783953713835e-48,8.931029079976002e-47,True,Gut
COG0386,Belongs to the glutathione peroxidase family,0.1690556492411453,0.3715012722646304,0.0914570157833764,0.2715164774501003,1.5594887608544805,0.22572291663984823,3.066380919314405e-48,1.3904005529927425e-46,True,Vaginal
COG1476,Helix-turn-helix XRE-family like proteins,0.8267284991568066,0.6552162849872731,2.153005566015167,1.0798198264295953,-0.9948959332101063,-0.32207818956528456,6.68655177935296e-48,3.0137530085742355e-46,True,Gut
COG3200,Belongs to the class-II DAHP synthase family,0.039418212478920835,0.16921119592875342,0.021566927827167324,0.09829183279543419,2.1374650253428134,0.1301625409248699,1.9940755143415854e-47,8.934170474076854e-46,True,Vaginal
COG0762,YGGT family,0.2603288364249562,0.49109414758269504,0.14136798487183025,0.3233029398156007,1.1877173464888757,0.2573946358920227,5.711003779482256e-47,2.5435932217847897e-45,True,Vaginal
COG1938,PAC2 family,0.020025295109612123,0.12086513994910926,0.01198942633512842,0.07397204007477139,2.5290149430324953,0.10085298585276048,7.603874639336299e-47,3.3667273182520187e-45,True,Vaginal
COG2198,Histidine Phosphotransfer domain,0.29974704890388143,0.05852417302798978,0.18011080908609398,0.029281967309843532,-2.5803418118707624,-0.2474948937777034,1.5203105214135898e-46,6.692033505660872e-45,True,Gut
2DA1Q,,0.014544688026981438,0.10432569974554695,0.00807764371233676,0.058061155011542256,2.7018198000900786,0.08978047535067724,2.130112956610882e-46,9.280090076717684e-45,True,Vaginal
COG3874,Sporulation protein YtfJ,0.3832209106239584,0.1055979643765902,0.2272777824765026,0.07135051246121861,-1.6577153130807099,-0.2693556398010719,2.132928900321721e-46,9.280090076717684e-45,True,Gut
2EFU9,Protein of unknown function (DUF3046),0.009696458684654293,0.08778625954198464,0.005769908169310978,0.06774783456993279,3.3441061024545395,0.07835181657076418,4.159003144555232e-46,1.799127394773979e-44,True,Vaginal
2CUM0,Protein of unknown function (DUF3263),0.011172006745362555,0.09287531806615766,0.005924526137404762,0.0508595260547269,2.9048217689996014,0.08178832563109051,5.938855377580788e-46,2.5543865386886054e-44,True,Vaginal
COG0534,Mate efflux family protein,0.9401349072512247,0.8982188295165321,3.581117293829571,2.22002037699029,-0.6895899489923794,-0.315914249792962,8.020379531830233e-46,3.4300793600048956e-44,True,Gut
COG3443,ZinT (YodA) periplasmic lipocalin-like zinc-recruitment,0.032040472175379406,0.14631043256997459,0.012717883430293168,0.1213366508988281,3.1567268799205763,0.11709071911915525,1.2749280869556134e-45,5.421685712155311e-44,True,Vaginal
COG2221,4Fe-4S dicluster domain,0.38174536256325,0.119592875318066,0.33497515830133506,0.10122455507545651,-1.7166127817255097,-0.26673601903462363,1.7774086990234907e-45,7.516042290758323e-44,True,Gut
2E6D0,Protein of unknown function (DUF3054),0.00779932546374367,0.08015267175572512,0.0035295738842301516,0.04017529399992822,3.184331709651128,0.07249789743787782,2.6416567870272926e-45,1.1108240578745492e-43,True,Vaginal
2D9MJ,Belongs to the cytochrome c oxidase bacterial subunit CtaF family,0.008220910623946032,0.08142493638676837,0.0035477986549539327,0.04032299995397099,3.183704706113278,0.07342661843646625,3.770483766470719e-45,1.5766906283458393e-43,True,Vaginal
2A13J,,0.004426644182124787,0.06615776081424932,0.0032271729905446007,0.06664520669808809,4.000222650489187,0.06187781324957409,5.311209628913449e-45,2.208700269438206e-43,True,Vaginal
2EE48,,0.003583473861720066,0.062340966921119546,0.002636512779519605,0.05224575346120656,3.872038918475651,0.05877063407266281,7.525184892772067e-45,3.1122014663678757e-43,True,Vaginal
2E4C2,Protein of unknown function (DUF3093),0.008642495784148392,0.08269720101781163,0.004264720048090388,0.04127973037048308,3.0055374533061787,0.07418691991812887,8.002964508159569e-45,3.291711139503665e-43,True,Vaginal
COG0622,Calcineurin-like phosphoesterase superfamily domain,0.772133220910609,0.4898218829516518,0.7047652076423832,0.4029426393663592,-0.8050378687779491,-0.3093024428339105,8.177132725474e-45,3.3450694578610213e-43,True,Gut
2DRBP,Domain of unknown function (DUF4307),0.008642495784148392,0.08269720101781163,0.0039929150976462605,0.04044704376616328,3.0533149247645444,0.07415473784483084,8.721777734044665e-45,3.54858491914347e-43,True,Vaginal
2EGC7,Trp region conserved,0.008010118043844851,0.08015267175572512,0.0036262652376376414,0.04023971566735417,3.156114498405286,0.07229166398482723,1.2306974609528143e-44,4.980354725049372e-43,True,Vaginal
COG0107,"IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit",0.6053962900506001,0.33206106870228996,0.3443778090775328,0.17908773380923004,-0.9394754717197414,-0.2981706636801703,1.7658346671657932e-44,7.107720609495682e-43,True,Gut
COG0276,Catalyzes the ferrous insertion into protoporphyrin IX,0.15430016863406293,0.35623409669211153,0.08006692180486369,0.2094387364859044,1.3762150244013487,0.20976114465198314,1.7913817745882514e-44,7.172197136875409e-43,True,Vaginal
COG0040,Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity,0.5954890387858461,0.3180661577608143,0.31398745608669837,0.1612772502883933,-0.9568336144675009,-0.2963354809503581,3.098706054729124e-44,1.2340719827484718e-42,True,Gut
2E34J,CotJB protein,0.2710792580101176,0.04071246819338422,0.1577082183330626,0.021276433588225993,-2.8327866529565267,-0.23136470227291261,4.319120240693782e-44,1.7110535816685314e-42,True,Gut
2EX3A,,0.005269814502529508,0.06870229007633583,0.003777185964093067,0.05640688711859477,3.58699088418621,0.06349844882406708,6.967490385744623e-44,2.7457748760994647e-42,True,Vaginal
COG0033,phosphoglucomutase activity,0.08494940978077577,0.2468193384223928,0.046605992325470205,0.16225828269106277,1.7779410999099603,0.16620860849006003,8.819182522683618e-44,3.457395148345812e-42,True,Vaginal
2E40B,,0.002529510961214165,0.055979643765903274,0.0018832576348206107,0.0469468523546165,4.055664447004198,0.053478560302768985,9.826568843733551e-44,3.832361849056085e-42,True,Vaginal
